,replies,retweets,favorites,text,day,time,tokens,normalized,tokenized,predictions,username
464,0,0,0,  شكل النومة فالسيارة ,17/10/2019,21:46,"['شكل', 'النومة', 'فالسيارة']", شكل النومه فالسياره,"['شكل', 'النومه', 'فالسياره']",neutral,n_hteen
465,0,0,1,  اتوقع اللي ناوي يشتري فيه بيتراجع ,17/10/2019,21:32,"['اتوقع', 'اللي', 'ناوي', 'يشتري', 'بيتراجع']", اتوقع الي ناوي يشتري بيتراجع,"['اتوقع', 'الي', 'ناوي', 'يشتري', 'بيتراجع']",negative,As411011
466,1,0,0,  ذوقوا اللي ذقناه في التحليه باليوم الوطني جاكم الدور ,17/10/2019,21:26,"['ذوقوا', 'اللي', 'ذقناه', 'التحليه', 'باليوم', 'الوطني', 'جاكم', 'الدور']", ذوقوا الي ذقناه التحليه باليوم الوطني جاكم الدور,"['ذوقوا', 'الي', 'ذقناه', 'التحليه', 'باليوم', 'الوطني', 'جاكم', 'الدور']",negative,mazialnajdi
467,1,2,2,  مب منطقي الواحد ما عاد يعرف يوصل بيته  ,17/10/2019,21:17,"['مب', 'منطقي', 'الواحد', 'عاد', 'يعرف', 'يوصل', 'بيته']", مب منطقي الواحد عاد يعرف يوصل بيته,"['مب', 'منطقي', 'الواحد', 'عاد', 'يعرف', 'يوصل', 'بيته']",negative,mansourMHQ
468,1,0,1,يا قلب لا تحزززن  بيتي اشوفه بعيني ولا اقدر اوصلله اتعداه واغررق بهالزحمة حرام اللي يصييير حرام   ,17/10/2019,21:09,"['قلب', 'تحزززن', 'بيتي', 'اشوفه', 'بعيني', 'اقدر', 'اوصلله', 'اتعداه', 'واغررق', 'بهالزحمة', 'حرام', 'اللي', 'يصييير', 'حرام']", قلب تحزن بيتي اشوفه بعيني اقدر اوصله اتعداه واغرق بهالزحمه حرام الي يصير حرام,"['قلب', 'تحزن', 'بيتي', 'اشوفه', 'بعيني', 'اقدر', 'اوصله', 'اتعداه', 'واغرق', 'بهالزحمه', 'حرام', 'الي', 'يصير', 'حرام']",negative,Noufsas
469,0,0,0,  اصبح حي حطين من اسوء الاحياء وكانك في البطحاء مميزات الحي الراقي هي الهدوء وتقديرات من تجار العقار بان قد يصبح سعر المتر مستقبلا ٩٠٠ ريال الله يعوضكم خير يااهل حطين,17/10/2019,20:51,"['اصبح', 'حي', 'حطين', 'اسوء', 'الاحياء', 'وكانك', 'البطحاء', 'مميزات', 'الحي', 'الراقي', 'الهدوء', 'وتقديرات', 'تجار', 'العقار', 'بان', 'يصبح', 'سعر', 'المتر', 'مستقبلا', '٩٠٠', 'ريال', 'الله', 'يعوضكم', 'خير', 'يااهل', 'حطين']", اصبح حي حطين اسوء الاحياء وكانك البطحاء ميزات الحي الراقي الهدوء وتقديرات تجار العقار بان يصبح سعر المتر مستقبلا ٩٠ ريال اله يعوضكم خير ياهل حطين,"['اصبح', 'حي', 'حطين', 'اسوء', 'الاحياء', 'وكانك', 'البطحاء', 'ميزات', 'الحي', 'الراقي', 'الهدوء', 'وتقديرات', 'تجار', 'العقار', 'بان', 'يصبح', 'سعر', 'المتر', 'مستقبلا', '٩٠', 'ريال', 'اله', 'يعوضكم', 'خير', 'ياهل', 'حطين']",negative,ArabianSaluki
470,0,0,1,على حساب سكان حي حطين  ,17/10/2019,20:38,"['حساب', 'سكان', 'حي', 'حطين']", حساب سكان حي حطين,"['حساب', 'سكان', 'حي', 'حطين']",neutral,Onlyyyy_sss
471,0,0,1,  بصراحةشيء عجيبإقامة فعاليات وسط أحياء سكنية الحمدلله الرياض كبيره لماذا لا تقام في الثمامهوبنبان والجنادرية وعلى الطرق السريعهوسط سهولة الدخولوالخروجدون مضايقة وازعاج لأحد من السكان,17/10/2019,20:34,"['بصراحةشيء', 'عجيبإقامة', 'فعاليات', 'وسط', 'أحياء', 'سكنية', 'الحمدلله', 'الرياض', 'كبيره', 'لماذا', 'تقام', 'الثمامهوبنبان', 'والجنادرية', 'وعلى', 'الطرق', 'السريعهوسط', 'سهولة', 'الدخولوالخروجدون', 'مضايقة', 'وازعاج', 'لأحد', 'السكان']", بصراحهشيء عجيباقامه فعاليات وسط احياء سكنيه الحمدله الرياض كبيره لماذا تقام الثمامهوبنبان والجنادريه وعلي الطرق السريعهوسط سهوله الدخولوالخروجدون مضايقه وازعاج لاحد السكان,"['بصراحهشيء', 'عجيباقامه', 'فعاليات', 'وسط', 'احياء', 'سكنيه', 'الحمدله', 'الرياض', 'كبيره', 'لماذا', 'تقام', 'الثمامهوبنبان', 'والجنادريه', 'وعلي', 'الطرق', 'السريعهوسط', 'سهوله', 'الدخولوالخروجدون', 'مضايقه', 'وازعاج', 'لاحد', 'السكان']",negative,SamarFahad__
472,0,0,0,  لي ساعه احاول ادخل الحي واذا دخلت كيف احصل موقف,17/10/2019,20:31,"['ساعه', 'احاول', 'ادخل', 'الحي', 'واذا', 'دخلت', 'احصل', 'موقف']", ساعه احاول ادخل الحي واذا دخلت احصل موقف,"['ساعه', 'احاول', 'ادخل', 'الحي', 'واذا', 'دخلت', 'احصل', 'موقف']",neutral,sahamfaris
473,0,0,0,انحجزنا  اعتقد المفروض مثل هالاحتفالات تكون في اماكن بعيده عن المجمعات والبيوت السكنيه  ,17/10/2019,20:26,"['انحجزنا', 'اعتقد', 'المفروض', 'مثل', 'هالاحتفالات', 'تكون', 'اماكن', 'بعيده', 'المجمعات', 'والبيوت', 'السكنيه']", انحجزنا اعتقد المفروض مثل هالاحتفالات تكون اماكن بعيده المجمعات والبيوت السكنيه,"['انحجزنا', 'اعتقد', 'المفروض', 'مثل', 'هالاحتفالات', 'تكون', 'اماكن', 'بعيده', 'المجمعات', 'والبيوت', 'السكنيه']",negative,seeo101
474,1,0,2,أحد أسباب   في  ,17/10/2019,20:23,"['أحد', 'أسباب']", احد اسباب,"['احد', 'اسباب']",neutral,FawazAlras
475,0,0,1,  للأسف وضع الحي من سيء الى أسوء من زحمة المولات والفود ترك الى زحمة موسم الرياض اللي عطلت كل مداخل ومخارج الحي,17/10/2019,20:16,"['للأسف', 'وضع', 'الحي', 'سيء', 'الى', 'أسوء', 'زحمة', 'المولات', 'والفود', 'ترك', 'الى', 'زحمة', 'موسم', 'الرياض', 'اللي', 'عطلت', 'مداخل', 'ومخارج', 'الحي']", لاسف وضع الحي سيء الي اسوء زحمه المولات والفود ترك الي زحمه موسم الرياض الي عطلت مداخل ومخارج الحي,"['لاسف', 'وضع', 'الحي', 'سيء', 'الي', 'اسوء', 'زحمه', 'المولات', 'والفود', 'ترك', 'الي', 'زحمه', 'موسم', 'الرياض', 'الي', 'عطلت', 'مداخل', 'ومخارج', 'الحي']",negative,Lamakj3
476,0,1,2,  لازم ,17/10/2019,20:14,['لازم'], لازم,['لازم'],neutral,sh3olas
477,0,2,0,  قسم بالله اللي صاير مهزلة ياخي كيف نوصل لبيوتنا ,17/10/2019,20:14,"['قسم', 'بالله', 'اللي', 'صاير', 'مهزلة', 'ياخي', 'نوصل', 'لبيوتنا']", قسم باله الي صاير مهزله ياخي نوصل لبيوتنا,"['قسم', 'باله', 'الي', 'صاير', 'مهزله', 'ياخي', 'نوصل', 'لبيوتنا']",negative,NouraAljbeli
478,2,2,1,فعاليات مثل هذه المفروض تكون بعيده عن الاحياء السكنيه مثل الجنادريه ما ذنبنا سكان حطين لا حول ولا قوه الا بالله  ,17/10/2019,20:13,"['فعاليات', 'مثل', 'المفروض', 'تكون', 'بعيده', 'الاحياء', 'السكنيه', 'مثل', 'الجنادريه', 'ذنبنا', 'سكان', 'حطين', 'حول', 'قوه', 'الا', 'بالله']", فعاليات مثل المفروض تكون بعيده الاحياء السكنيه مثل الجنادريه ذنبنا سكان حطين حول قوه الا باله,"['فعاليات', 'مثل', 'المفروض', 'تكون', 'بعيده', 'الاحياء', 'السكنيه', 'مثل', 'الجنادريه', 'ذنبنا', 'سكان', 'حطين', 'حول', 'قوه', 'الا', 'باله']",negative,carmelo_9966
479,1,0,0,مايصير ياجماعه صار لي فوق الساعتين احاول أوصل البيت ماني قادره        ,17/10/2019,20:08,"['مايصير', 'ياجماعه', 'صار', 'فوق', 'الساعتين', 'احاول', 'أوصل', 'البيت', 'ماني', 'قادره']", مايصير ياجماعه صار فوق الساعتين احاول اوصل البيت ماني قادره,"['مايصير', 'ياجماعه', 'صار', 'فوق', 'الساعتين', 'احاول', 'اوصل', 'البيت', 'ماني', 'قادره']",negative,m_1385
480,1,7,6,قلت كذا لنفسي في   لأني في العام الماضي احتجت لأدخل   أكثر من ثلاث ساعات وبالترجي وجهزت نفسي هالسنة إني أكون بيتوتي لكن للأسف اضطريت اروح للمطار فخرجت من الحي بعد ساعة بحث عن منفذ وساعتين إلا ربع لداخل الحي وبحب خشوم  ,17/10/2019,20:00,"['قلت', 'لنفسي', 'لأني', 'العام', 'الماضي', 'احتجت', 'لأدخل', 'ثلاث', 'ساعات', 'وبالترجي', 'وجهزت', 'نفسي', 'هالسنة', 'إني', 'أكون', 'بيتوتي', 'للأسف', 'اضطريت', 'اروح', 'للمطار', 'فخرجت', 'الحي', 'ساعة', 'بحث', 'منفذ', 'وساعتين', 'ربع', 'لداخل', 'الحي', 'وبحب', 'خشوم']", قلت لنفسي لاني العام الماضي احتجت لادخل ثلاث ساعات وبالترجي وجهزت نفسي هالسنه اني اكون بيتوتي لاسف اضطريت اروح لمطار فخرجت الحي ساعه بحث منفذ وساعتين ربع لداخل الحي وبحب خشوم,"['قلت', 'لنفسي', 'لاني', 'العام', 'الماضي', 'احتجت', 'لادخل', 'ثلاث', 'ساعات', 'وبالترجي', 'وجهزت', 'نفسي', 'هالسنه', 'اني', 'اكون', 'بيتوتي', 'لاسف', 'اضطريت', 'اروح', 'لمطار', 'فخرجت', 'الحي', 'ساعه', 'بحث', 'منفذ', 'وساعتين', 'ربع', 'لداخل', 'الحي', 'وبحب', 'خشوم']",neutral,SaadOw_
481,0,1,0,لحد يجي لحد يجي والله مافيه ستربتيز ترا نافورة راقصة والعاب ناريه  ,17/10/2019,19:59,"['لحد', 'يجي', 'لحد', 'يجي', 'والله', 'مافيه', 'ستربتيز', 'ترا', 'نافورة', 'راقصة', 'والعاب', 'ناريه']", لحد يجي لحد يجي واله مافيه ستربتيز ترا نافوره راقصه والعاب ناريه,"['لحد', 'يجي', 'لحد', 'يجي', 'واله', 'مافيه', 'ستربتيز', 'ترا', 'نافوره', 'راقصه', 'والعاب', 'ناريه']",negative,ladySAH1
482,0,0,0,  صارو كل اهل الرياض ساكنين بحطين وش السالفه ,17/10/2019,19:57,"['صارو', 'اهل', 'الرياض', 'ساكنين', 'بحطين', 'وش', 'السالفه']", صارو اهل الرياض ساكنين بحطين وش السالفه,"['صارو', 'اهل', 'الرياض', 'ساكنين', 'بحطين', 'وش', 'السالفه']",negative,knnn100
483,27,4,4,  مخجل جدا ان تشتري بيت بحي حطين المتر بـ3000 الى 5000 وتجد درباوي أو مولع جاي من النظيم والسويدي وموقف عند باب بيتك ولاتقدر تطلع لتقضي مشاويرك فما بالك لو جتك خالة طارئه لاسمح الله ,17/10/2019,19:56,"['مخجل', 'جدا', 'ان', 'تشتري', 'بيت', 'بحي', 'حطين', 'المتر', 'بـ3000', 'الى', '5000', 'وتجد', 'درباوي', 'مولع', 'جاي', 'النظيم', 'والسويدي', 'وموقف', 'باب', 'بيتك', 'ولاتقدر', 'تطلع', 'لتقضي', 'مشاويرك', 'فما', 'بالك', 'جتك', 'خالة', 'طارئه', 'لاسمح', 'الله']", مخجل جدا ان تشتري بيت بحي حطين المتر ب30 الي 50 وتجد درباوي مولع جاي النظيم والسويدي وموقف باب بيتك ولاتقدر تطلع لتقضي مشاويرك فما بالك جتك خاله طارئه لاسمح اله,"['مخجل', 'جدا', 'ان', 'تشتري', 'بيت', 'بحي', 'حطين', 'المتر', 'ب30', 'الي', '50', 'وتجد', 'درباوي', 'مولع', 'جاي', 'النظيم', 'والسويدي', 'وموقف', 'باب', 'بيتك', 'ولاتقدر', 'تطلع', 'لتقضي', 'مشاويرك', 'فما', 'بالك', 'جتك', 'خاله', 'طارئه', 'لاسمح', 'اله']",negative,captainnfnf
484,1,4,5,  وش العويض لاهل حطين من هالزحمات والازعاج الغير طبيعي امتلت الحارة سيارات الزوار لدرجه مانقدر نطلع السياره من باب الكراج قبل تسون موسم فكرو وين تحطونه وش الضرر الي بيجي اهل الحي الي بتحطون عندهم حفلكم حطوه في صلبوخ الثمامه بنبان اي مكان يضف هالناس مو مكان سكني,17/10/2019,19:52,"['وش', 'العويض', 'لاهل', 'حطين', 'هالزحمات', 'والازعاج', 'الغير', 'طبيعي', 'امتلت', 'الحارة', 'سيارات', 'الزوار', 'لدرجه', 'مانقدر', 'نطلع', 'السياره', 'باب', 'الكراج', 'قبل', 'تسون', 'موسم', 'فكرو', 'وين', 'تحطونه', 'وش', 'الضرر', 'الي', 'بيجي', 'اهل', 'الحي', 'الي', 'بتحطون', 'عندهم', 'حفلكم', 'حطوه', 'صلبوخ', 'الثمامه', 'بنبان', 'اي', 'مكان', 'يضف', 'هالناس', 'مو', 'مكان', 'سكني']", وش العويض لاهل حطين هالزحمات والازعاج الغير طبيعي امتلت الحاره سيارات الزوار لدرجه مانقدر نطلع السياره باب الكراج قبل تسون موسم فكرو وين تحطونه وش الضر الي بيجي اهل الحي الي بتحطون عندهم حفلكم حطوه صلبوخ الثمامه بنبان اي مكان يضف هالناس مو مكان سكني,"['وش', 'العويض', 'لاهل', 'حطين', 'هالزحمات', 'والازعاج', 'الغير', 'طبيعي', 'امتلت', 'الحاره', 'سيارات', 'الزوار', 'لدرجه', 'مانقدر', 'نطلع', 'السياره', 'باب', 'الكراج', 'قبل', 'تسون', 'موسم', 'فكرو', 'وين', 'تحطونه', 'وش', 'الضر', 'الي', 'بيجي', 'اهل', 'الحي', 'الي', 'بتحطون', 'عندهم', 'حفلكم', 'حطوه', 'صلبوخ', 'الثمامه', 'بنبان', 'اي', 'مكان', 'يضف', 'هالناس', 'مو', 'مكان', 'سكني']",negative,426qwe
